Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-0.4135296642780304,70.375,1000.0,0.0,1.4120832681655884,0.00013168177974876016,10.0,1.0003185272216797,1.0003185272216797,1.0003185272216797,0.00022517656907439232,0.0,0.9931907653808594,16000.0,-0.01068025641143322,-0.01068025641143322,6.139278418970662e-09,0.005750270094722509,0.005750270094722509,-0.015424421988427639,3.599839925765991,3.599839925765991,-0.1572130173444748,7.403229713439941,4.404816150665283,2.9977314472198486,7.402556419372559,2161.41552734375,0.892530083656311,0.3233298361301422,0.10335192084312439,0.025106381624937057,0.306511253118515,1.0,0.18612737953662872,0.02506166882812977,-16759.7734375,0.025106381624937057,0.0023436592891812325,0.12284702062606812,0.0,0.403489887714386,0.0
-0.30800753831863403,49.6875,1000.0,1.0,1.4022916555404663,0.00018536689458414912,10.0,0.9989613890647888,0.9989613890647888,0.9989613890647888,0.0007344228797592223,0.0,0.9835658073425293,32000.0,-0.00869880709797144,0.0019814493134617805,-1.3113021779531664e-09,0.005265038926154375,-0.0004852311685681343,0.0031261632684618235,1.086136817932129,-2.5137031078338623,0.7101522088050842,14.714252471923828,4.385261535644531,2.9187822341918945,7.304050922393799,2190.5654296875,1.079283356666565,0.2746941149234772,0.08753634989261627,0.017169544473290443,0.2360266000032425,1.0,0.20188748836517334,0.01687854342162609,-6017.34814453125,0.017169544473290443,0.005429019220173359,0.10128557682037354,0.0,0.44436636567115784,0.0
-0.43673887848854065,40.625,1000.0,2.0,1.3999336957931519,0.00014450032904278487,10.0,0.9990976452827454,0.9990976452827454,0.9990976452827454,0.0006380471168085933,0.0,0.9812045693397522,48000.0,-0.0070627611130476,0.0016360459849238396,-9.536743617033494e-10,0.0035209213383495808,-0.0017441175878047943,0.0025157718919217587,0.6438077092170715,-0.4423291087150574,1.3783740997314453,22.427186965942383,4.455256938934326,3.2500858306884766,7.705350399017334,2076.479248046875,0.7383800745010376,0.31326785683631897,0.12688098847866058,0.03668342903256416,0.34310710430145264,1.0,0.1134873777627945,0.03668319433927536,-5447.72802734375,0.03668342903256416,0.00010257249232381582,0.044814951717853546,0.0,0.6680415868759155,0.0
-0.4696239233016968,29.5,1000.0,3.0,1.396780014038086,0.00016901010531000793,10.0,1.000287652015686,1.000287652015686,1.000287652015686,0.00020337259047664702,0.0,0.9781110286712646,64000.0,-0.015567752532660961,-0.008504991419613361,-7.98702259885431e-09,0.0027174954302608967,-0.0008034259080886841,0.010575255379080772,1.1921006441116333,0.5482929348945618,1.3925062417984009,31.96422576904297,4.465933799743652,5.06436824798584,9.530309677124023,1678.854248046875,0.6181968450546265,0.29670777916908264,0.1977490484714508,0.05233308672904968,0.36013689637184143,1.0,0.15499548614025116,0.04852074757218361,-283.151611328125,0.05233308672904968,-0.016511382535099983,0.0715114027261734,0.0,0.5288437008857727,0.0
-0.4964798390865326,35.099998474121094,1000.0,4.0,1.3943895101547241,0.00015228618576657027,10.0,0.9994316101074219,0.9994316101074219,0.9994316101074219,0.00040194042958319187,0.0,0.9757699966430664,80000.0,-0.009857576340436935,0.005710176192224026,3.933906533859499e-09,0.004373233299702406,0.0016557378694415092,-0.022171735763549805,1.5094398260116577,0.3173391819000244,0.5544780492782593,41.74546432495117,4.667754173278809,5.106831073760986,9.774592399597168,1636.89697265625,0.8680849075317383,0.3071241080760956,0.1241188645362854,0.026540275663137436,0.27335458993911743,1.0,0.16380687057971954,0.026422670111060143,-1469.457763671875,0.026540275663137436,-0.002857276238501072,0.06941919028759003,0.0,0.5367538928985596,0.0
-0.1907506138086319,52.52000045776367,1000.0,5.0,1.3957260847091675,0.00019464865908958018,10.0,1.0010789632797241,1.0010789632797241,1.0010789632797241,0.0007629141327925026,0.0,0.9770658016204834,96000.0,-0.012885482981801033,-0.0030279066413640976,7.867813067718998e-09,0.0024198361206799746,-0.0019533971790224314,-0.017582787200808525,1.7876172065734863,0.2781773805618286,3.2893500328063965,50.88147735595703,4.614589214324951,4.514639377593994,9.129240036010742,1752.6104736328125,0.6690851449966431,0.27181747555732727,0.1802436113357544,0.04467526078224182,0.3213907778263092,1.0,0.30802586674690247,0.04443386197090149,-4656.67431640625,0.04467526078224182,0.00626582745462656,0.1626369059085846,0.0,0.350675493478775,0.0
-0.36458978056907654,45.15999984741211,1000.0,6.0,1.3983861207962036,0.0001562246325192973,10.0,0.9997167587280273,0.9997167587280273,0.9997167587280273,0.00020025372214149684,0.0,0.9796657562255859,112000.0,-0.007937164977192879,0.004948318004608154,5.9604643443123e-10,0.002953003393486142,0.0005331672728061676,-0.05292268469929695,0.6299440264701843,-1.157673180103302,1.334572672843933,60.61682891845703,4.910013198852539,4.818303108215332,9.728323936462402,1644.68212890625,0.6322914361953735,0.3030719757080078,0.1833031177520752,0.05002593994140625,0.3411133885383606,1.0,0.1244606003165245,0.04985867068171501,-10108.7431640625,0.05002593994140625,-0.0025932868011295795,0.04020526260137558,0.0,0.7052993178367615,0.0
-0.36220473051071167,34.880001068115234,1000.0,7.0,1.3982681035995483,0.00017119401309173554,10.0,0.9990752339363098,0.9990752339363098,0.9990752339363098,0.0006539223832078278,0.0,0.9795651435852051,128000.0,-0.008194251917302608,-0.00025708694010972977,3.218650901359865e-09,0.0046692779287695885,0.0017162745352834463,-0.0386957973241806,0.6503453850746155,0.020401358604431152,2.4573090076446533,69.2483139038086,4.875682830810547,3.748631477355957,8.624321937561035,1855.2183837890625,0.8000245690345764,0.29910728335380554,0.13445264101028442,0.031248072162270546,0.3002151846885681,1.0,0.1763007640838623,0.03102952241897583,-1282.1683349609375,0.031248072162270546,0.004079023841768503,0.07613109797239304,0.0,0.5125472545623779,0.0
-0.16119304299354553,25.219999313354492,1000.0,8.0,1.4023820161819458,0.00018863486184272915,10.0,0.9994190335273743,0.9994190335273743,0.9994190335273743,0.00041079125367105007,0.0,0.9837055802345276,144000.0,-0.00423686346039176,0.003957388456910849,7.3909758313561724e-09,0.004623800050467253,-4.547787830233574e-05,-0.02040773257613182,0.8103870749473572,0.1600416898727417,2.191748857498169,76.71463012695312,4.496630668640137,2.962925910949707,7.459563732147217,2144.897705078125,0.7157739996910095,0.28164777159690857,0.18628926575183868,0.03903714567422867,0.310782253742218,1.0,0.21783411502838135,0.03583372384309769,-0.5426655411720276,0.03903714567422867,0.01659981720149517,0.08601859211921692,0.0,0.48219066858291626,0.0
-0.13491438329219818,17.260000228881836,1000.0,9.0,1.4103227853775024,0.00019393781258258969,10.0,1.000744342803955,1.000744342803955,1.000744342803955,0.0005263298517093062,0.0,0.9915291666984558,160000.0,-0.021473050117492676,-0.017236186657100916,2.5033950468156263e-09,0.004400682169944048,-0.0002231178805232048,-0.03836501017212868,0.3917452096939087,-0.4186418652534485,1.4185549020767212,84.07189178466797,4.412871360778809,2.9373128414154053,7.350191116333008,2176.814208984375,0.6551820039749146,0.23890884220600128,0.16504521667957306,0.04659142345190048,0.36464500427246094,1.0,0.11293400824069977,0.04397059231996536,-1995.9273681640625,0.04659142345190048,0.008869228884577751,0.030014608055353165,1.526293396949768,0.0,3.0
