Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.3249523937702179,56.75,1000.0,0.0,1.4130996465682983,0.009398975409567356,10.0,1.0002985000610352,0.9748585224151611,0.9748585224151611,0.016895001754164696,0.0002985000319313258,0.9941844940185547,50000.0,-0.01059149019420147,-0.01059149019420147,0.12442483752965927,0.01370471715927124,0.01370471715927124,0.00877629965543747,37.40532684326172,11.756304740905762,25.648839950561523,37.40520477294922,1336.7125244140625
0.13421019911766052,93.13749694824219,1000.0,1.0,1.3939799070358276,0.010996169410645962,10.0,1.0000545978546143,0.9726476073265076,0.9726476073265076,0.018262194469571114,0.0002969999623019248,0.975368320941925,100000.0,-0.010181069374084473,0.00041042082011699677,-0.022270094603300095,0.004147286526858807,-0.009557430632412434,0.026394492015242577,69.47819519042969,9.267870903015137,22.717065811157227,31.984970092773438,1563.2342529296875
0.5261746644973755,81.71666717529297,1000.0,2.0,1.3758318424224854,0.009743309579789639,10.0,1.000396966934204,0.9744577407836914,0.9744577407836914,0.017240047454833984,0.0002955000090878457,0.9578205943107605,150000.0,-0.008032305166125298,0.002148764207959175,-0.18170058727264404,0.006274185609072447,0.00212689908221364,0.025508882477879524,103.43516540527344,11.192140579223633,22.742103576660156,33.93427658081055,1473.4365234375
1.2350261211395264,87.34375,1000.0,3.0,1.3630799055099487,0.008058025501668453,10.0,0.9999418258666992,0.9751153588294983,0.9751153588294983,0.01631607860326767,0.00029399996856227517,0.9456818699836731,200000.0,-0.006252426654100418,0.0017798785120248795,0.009762090630829334,0.010115757584571838,0.0038415719754993916,0.06325994431972504,131.57908630371094,8.692717552185059,19.429454803466797,28.1221981048584,1777.9547119140625
1.9177018404006958,88.43000030517578,1000.0,4.0,1.3439451456069946,0.009140255860984325,10.0,1.000112771987915,0.9755643010139465,0.9755643010139465,0.015965396538376808,0.0002924999862443656,0.9277812838554382,250000.0,-0.007752481382340193,-0.0015000547282397747,-0.0945836529135704,0.012470428831875324,0.002354671247303486,0.12555666267871857,162.40634155273438,8.09676742553711,22.708276748657227,30.80507469177246,1623.1090087890625
2.556281805038452,82.2125015258789,1000.0,5.0,1.3204385042190552,0.007815929129719734,10.0,0.9989752173423767,0.9754319787025452,0.9754319787025452,0.015382502228021622,0.00029100003303028643,0.906225860118866,300000.0,-0.00724422000348568,0.0005082613788545132,-0.0203852616250515,0.014067020267248154,0.0015965914353728294,0.17314912378787994,193.2932586669922,11.371660232543945,19.462488174438477,30.83417320251465,1621.5775146484375
3.2159786224365234,78.2357177734375,1000.0,6.0,1.3002609014511108,0.008334069512784481,10.0,0.9990823864936829,0.9753619432449341,0.9753619432449341,0.015597842633724213,0.0002894999925047159,0.8881748914718628,350000.0,-0.007130539044737816,0.00011368095874786377,0.0293877013027668,0.015423898585140705,0.0013568783178925514,0.26388832926750183,223.6001434326172,8.122987747192383,22.162418365478516,30.28544044494629,1650.9583740234375
4.0113420486450195,76.69999694824219,1000.0,7.0,1.275658369064331,0.008185379207134247,10.0,1.000772476196289,0.9771280288696289,0.9771280288696289,0.015942256897687912,0.0002880000392906368,0.8666305541992188,400000.0,-0.0077209994196891785,-0.0005904603749513626,-0.24882498383522034,0.019051874056458473,0.003627975471317768,0.3663855493068695,254.60317993164062,11.58100700378418,19.323583602905273,30.90462303161621,1617.8809814453125
4.857370376586914,74.58055877685547,1000.0,8.0,1.2522718906402588,0.009275690652430058,10.0,1.0002734661102295,0.976764976978302,0.976764976978302,0.015544908121228218,0.00028649999876506627,0.8466196656227112,450000.0,-0.008246077224612236,-0.0005250778049230576,0.10783803462982178,0.0181594118475914,-0.0008924622088670731,0.5026395916938782,282.5416564941406,8.180994987487793,19.736223220825195,27.917272567749023,1791.005859375
5.68995475769043,73.51249694824219,1000.0,9.0,1.2270251512527466,0.009744062088429928,10.0,0.9990440011024475,0.975031852722168,0.975031852722168,0.01588647998869419,0.00028500001644715667,0.8255569338798523,500000.0,-0.008682495914399624,-0.00043641868978738785,-0.08063671737909317,0.016860004514455795,-0.0012994073331356049,0.6070219874382019,316.282958984375,14.10461139678955,19.576461791992188,33.68110275268555,1484.5118408203125
6.664480686187744,71.72045135498047,1000.0,10.0,1.2013030052185059,0.00949788186699152,10.0,1.000493049621582,0.9763460755348206,0.9763460755348206,0.016016457229852676,0.00028349997592158616,0.8047032952308655,550000.0,-0.008022943511605263,0.0006595524027943611,-0.18910938501358032,0.018543116748332977,0.001683112233877182,0.7999083399772644,343.9279479980469,8.243700981140137,19.378389358520508,27.622119903564453,1810.1435546875
7.6489152908325195,70.18541717529297,1000.0,11.0,1.1750891208648682,0.008193491958081722,10.0,1.0004217624664307,0.9765257239341736,0.9765257239341736,0.015824319794774055,0.000282000022707507,0.7840058207511902,600000.0,-0.008748950436711311,-0.0007260069251060486,0.12342879921197891,0.019874706864356995,0.0013315901160240173,0.9651103019714355,377.3182067871094,12.676836967468262,20.691781997680664,33.36865997314453,1498.411865234375
8.855056762695312,68.81999969482422,1000.0,12.0,1.150342583656311,0.007278093136847019,10.0,0.9992062449455261,0.9758822321891785,0.9758822321891785,0.01554093137383461,0.0002804999821819365,0.7649810314178467,650000.0,-0.007474283222109079,0.001274667214602232,-0.022860387340188026,0.019706957042217255,-0.00016774982213974,1.0618643760681152,404.8349304199219,8.230517387390137,19.264816284179688,27.4953670501709,1818.488525390625
10.4509859085083,65.18000030517578,1000.0,13.0,1.1244646310806274,0.009412048384547234,10.0,1.0002914667129517,0.9770495295524597,0.9770495295524597,0.01531731616705656,0.0002789999998640269,0.7455559372901917,700000.0,-0.007142160087823868,0.00033212313428521156,-0.045911677181720734,0.020688941702246666,0.0009819846600294113,1.205843210220337,438.3837890625,10.805543899536133,22.719867706298828,33.52546310424805,1491.4036865234375
12.13232135772705,61.316001892089844,1000.0,14.0,1.0989692211151123,0.006282102316617966,10.0,0.9991994500160217,0.9765079617500305,0.9765079617500305,0.014924518764019012,0.0002774999593384564,0.7269086241722107,750000.0,-0.00685532484203577,0.0002868352457880974,0.1314949244260788,0.02080283872783184,0.00011389702558517456,1.3591601848602295,466.4147033691406,8.527803421020508,19.475921630859375,28.003753662109375,1785.4752197265625
13.74564266204834,61.040000915527344,1000.0,15.0,1.0725609064102173,0.0074103819206357,10.0,0.9991871118545532,0.9767302870750427,0.9767302870750427,0.014872768893837929,0.00027600000612437725,0.7082518935203552,800000.0,-0.005726738832890987,0.001128586009144783,-0.04269041866064072,0.02058541402220726,-0.00021742470562458038,1.5136653184890747,497.262939453125,8.099644660949707,22.727046966552734,30.826730728149414,1621.9691162109375
15.310968399047852,54.37200164794922,1000.0,16.0,1.0528494119644165,0.007812179625034332,10.0,0.9988958835601807,0.9776828289031982,0.9776828289031982,0.013945158571004868,0.00027449996559880674,0.6947265267372131,850000.0,-0.005343444645404816,0.0003832941874861717,0.05221561715006828,0.0214316975325346,0.0008462835103273392,1.6384522914886475,528.1160888671875,11.381376266479492,19.426746368408203,30.808147430419922,1622.947265625
16.762161254882812,53.24399948120117,1000.0,17.0,1.0343070030212402,0.007427379488945007,10.0,0.9999042749404907,0.9791833758354187,0.9791833758354187,0.01361591275781393,0.0002730000123847276,0.6822493672370911,900000.0,-0.0050594196654856205,0.0002840249799191952,-0.07574795186519623,0.020754491910338402,-0.0006772056221961975,1.7256110906600952,558.7460327148438,8.125749588012695,22.480876922607422,30.60666275024414,1633.631591796875
18.160188674926758,52.89400100708008,1000.0,18.0,1.0108416080474854,0.006929866038262844,10.0,1.0001935958862305,0.9794814586639404,0.9794814586639404,0.013600248843431473,0.000271500030066818,0.6665681600570679,950000.0,-0.004963546060025692,9.587360545992851e-05,-0.04366268962621689,0.02015809528529644,-0.0005963966250419617,1.8186535835266113,589.9603271484375,11.349924087524414,19.8239803314209,31.173934936523438,1603.9039306640625
19.45496368408203,51.99399948120117,1000.0,19.0,0.9901133179664612,0.006489131599664688,10.0,1.0001226663589478,0.9793022274971008,0.9793022274971008,0.013737751170992851,0.0002699999895412475,0.6530879735946655,1000000.0,-0.004268211778253317,0.0006953342817723751,-0.11638639122247696,0.018856406211853027,-0.0013016890734434128,1.9342471361160278,621.926025390625,8.132028579711914,23.808841705322266,31.94095230102539,1565.388916015625
20.585819244384766,50.810001373291016,1000.0,20.0,0.970307469367981,0.007065807469189167,10.0,0.9996767640113831,0.9791399836540222,0.9791399836540222,0.013679059222340584,0.00026850003632716835,0.6403216123580933,1050000.0,-0.0048662228509783745,-0.0005980110727250576,0.17025935649871826,0.01874159835278988,-0.0001148078590631485,1.9963200092315674,651.6609497070312,10.06157112121582,19.51647186279297,29.578073501586914,1690.44140625
21.631107330322266,49.65599822998047,1000.0,21.0,0.9525055885314941,0.00700587872415781,10.0,0.9996867775917053,0.9799205660820007,0.9799205660820007,0.013120375573635101,0.0002669999666977674,0.629335880279541,1100000.0,-0.0039492081850767136,0.0009170146659016609,0.012011880986392498,0.017083048820495605,-0.0016585495322942734,2.101400136947632,683.2178344726562,8.11257553100586,23.41997718811035,31.532604217529297,1585.660400390625
22.442522048950195,48.41600036621094,1000.0,22.0,0.9351696968078613,0.007021243218332529,10.0,1.000063180923462,0.9792997241020203,0.9792997241020203,0.013855969533324242,0.00026550001348368824,0.6186309456825256,1150000.0,-0.004684261977672577,-0.0007350537925958633,-0.06091936677694321,0.016899220645427704,-0.0001838281750679016,2.165771245956421,713.474365234375,10.751174926757812,19.4270076751709,30.1782169342041,1656.824462890625
23.072036743164062,48.874000549316406,1000.0,23.0,0.9177846908569336,0.00645186472684145,10.0,0.999663233757019,0.9792174696922302,0.9792174696922302,0.013578511774539948,0.0002639999729581177,0.6080635190010071,1200000.0,-0.004540893714874983,0.00014336826279759407,0.22078534960746765,0.017850277945399284,0.0009510572999715805,2.2125065326690674,744.6732177734375,8.140717506408691,23.036300659179688,31.177099227905273,1603.7410888671875
23.606103897094727,48.007999420166016,1000.0,24.0,0.9008856415748596,0.004893042612820864,10.0,0.999874472618103,0.9801425337791443,0.9801425337791443,0.013173626735806465,0.0002624999906402081,0.598069965839386,1250000.0,-0.003990444354712963,0.0005504493601620197,0.05529002472758293,0.017158763483166695,-0.0006915144622325897,2.278620481491089,775.5526733398438,10.91634464263916,19.78229331970215,30.698673248291016,1628.7349853515625
24.172204971313477,48.13600158691406,1000.0,25.0,0.8838160037994385,0.005947335623204708,10.0,0.9994782209396362,0.9791170358657837,0.9791170358657837,0.01334377471357584,0.00026099997921846807,0.587902307510376,1300000.0,-0.0035246373154222965,0.0004658070392906666,-0.1454383134841919,0.01897794008255005,0.0018191765993833542,2.3255672454833984,805.7593994140625,8.092475891113281,22.091459274291992,30.1839656829834,1656.5087890625
24.568025588989258,47.858001708984375,1000.0,26.0,0.8690405488014221,0.005776460748165846,10.0,0.9994884133338928,0.9792175889015198,0.9792175889015198,0.01351095363497734,0.00025949999690055847,0.579340398311615,1350000.0,-0.004159536678344011,-0.0006348993629217148,0.099315345287323,0.016433164477348328,-0.002544775605201721,2.374931573867798,837.1082153320312,11.66804313659668,19.627897262573242,31.295974731445312,1597.649658203125
24.89029312133789,47.59600067138672,1000.0,27.0,0.8552110195159912,0.005900837481021881,10.0,0.999588131904602,0.9803513884544373,0.9803513884544373,0.01285436563193798,0.0002580000145826489,0.571734607219696,1400000.0,-0.0038850551936775446,0.0002744814846664667,0.0009284615516662598,0.016247769817709923,-0.00018539465963840485,2.4131667613983154,864.6502075195312,8.13493537902832,19.385997772216797,27.520965576171875,1816.796630859375
25.13772964477539,48.284000396728516,1000.0,28.0,0.8460052013397217,0.004999812226742506,10.0,0.9998517036437988,0.9801173806190491,0.9801173806190491,0.013293097727000713,0.0002565000031609088,0.5666673183441162,1450000.0,-0.004016675520688295,-0.00013162032701075077,0.02908245287835598,0.017275920137763023,0.0010281503200531006,2.4373602867126465,897.8004150390625,10.77611255645752,22.350299835205078,33.1264762878418,1509.366943359375
25.386302947998047,48.69599914550781,1000.0,29.0,0.8272936344146729,0.007930407300591469,10.0,0.9999271631240845,0.9801633954048157,0.9801633954048157,0.013210151344537735,0.0002550000208429992,0.5563260912895203,1500000.0,-0.0039618173614144325,5.485815927386284e-05,-0.12421701848506927,0.016804520040750504,-0.00047140009701251984,2.466578483581543,926.4065551757812,8.838187217712402,19.72347640991211,28.561691284179688,1750.596923828125
25.54247283935547,49.444000244140625,1000.0,30.0,0.8081610202789307,0.0055299727246165276,10.0,0.9994993805885315,0.9792315363883972,0.9792315363883972,0.013216483406722546,0.0002534999803174287,0.5458301901817322,1550000.0,-0.003003266640007496,0.0009585507214069366,0.15424063801765442,0.015128614380955696,-0.0016759056597948074,2.488882303237915,959.9786987304688,8.173168182373047,25.377565383911133,33.5507698059082,1490.2789306640625
