Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS
-0.4135296642780304,70.375,1000.0,0.0,1.413534164428711,0.013913876377046108,10.0,0.9995099902153015,0.9995099902153015,0.9995099902153015,0.018280720338225365,0.00029531249310821295,0.9946256875991821,16000.0,-0.012713826261460781,-0.012713826261460781,0.04275118559598923,0.00788282509893179,0.00788282509893179,-0.015424421988427639,8.434455871582031,4.2847700119018555,4.149119853973389,8.43391227722168,1897.1031494140625
0.1969633400440216,75.59375,1000.0,1.0,1.4080932140350342,0.010514818131923676,10.0,1.000610589981079,1.000610589981079,1.000610589981079,0.018671713769435883,0.00029062500107102096,0.9892299771308899,32000.0,-0.008600307628512383,0.004113518632948399,-0.14843107759952545,0.005489876493811607,-0.002392948605120182,0.022585801780223846,17.063783645629883,4.4563798904418945,4.167737007141113,8.624136924743652,1855.25830078125
0.4218323230743408,69.25,1000.0,2.0,1.3927264213562012,0.012704326771199703,10.0,0.9984171986579895,0.9984171986579895,0.9984171986579895,0.01970626413822174,0.000285937509033829,0.9741568565368652,48000.0,-0.011450161226093769,-0.0028498535975813866,-0.07911579310894012,0.004565709736198187,-0.0009241667576134205,0.015676891431212425,25.7219295501709,4.372578144073486,4.280407905578613,8.653016090393066,1849.06640625
1.7132055759429932,73.73999786376953,1000.0,3.0,1.3797625303268433,0.009689370170235634,10.0,1.000006079673767,1.000006079673767,1.000006079673767,0.017514558508992195,0.00028124998789280653,0.9616278409957886,64000.0,-0.006872164085507393,0.004577997140586376,0.21711578965187073,0.011042620055377483,0.0064769103191792965,0.10040485858917236,34.207706451416016,4.324052810668945,4.156596660614014,8.480669021606445,1886.6435546875
2.5387253761291504,81.87999725341797,1000.0,4.0,1.3658939599990845,0.009618080221116543,10.0,0.9991714954376221,0.9991714954376221,0.9991714954376221,0.016334258019924164,0.00027656249585561454,0.9483517408370972,80000.0,-0.005924958270043135,0.0009472058154642582,0.1774141639471054,0.00979485735297203,-0.0012477627024054527,0.09930551052093506,42.81678771972656,4.399226188659668,4.204838752746582,8.604093551635742,1859.580078125
4.099581718444824,96.23999786376953,1000.0,5.0,1.3401238918304443,0.010149571113288403,10.0,0.9994704127311707,0.9994704127311707,0.9994704127311707,0.015866313129663467,0.00027187500381842256,0.9242597818374634,96000.0,-0.007842842489480972,-0.0019178842194378376,0.2933468818664551,0.015518011525273323,0.005723154172301292,0.18744823336601257,51.446041107177734,4.444511413574219,4.179855823516846,8.624387741088867,1855.2042236328125
4.8795881271362305,109.45999908447266,1000.0,6.0,1.3203765153884888,0.009959935210645199,10.0,0.9979873299598694,0.9979873299598694,0.9979873299598694,0.016973085701465607,0.00026718751178123057,0.9062474370002747,112000.0,-0.007973420433700085,-0.0001305779442191124,-0.1278388500213623,0.015534250065684319,1.6238540410995483e-05,0.2553674280643463,59.969879150390625,4.3304572105407715,4.188365936279297,8.518841743469238,1878.189697265625
6.456727981567383,105.04000091552734,1000.0,7.0,1.2959755659103394,0.008542733266949654,10.0,0.9994502067565918,0.9994502067565918,0.9994502067565918,0.015653762966394424,0.0002624999906402081,0.8845105171203613,128000.0,-0.008287917822599411,-0.0003144973888993263,-0.027475474402308464,0.015088513493537903,-0.0004457365721464157,0.3368537724018097,68.4431381225586,4.293887138366699,4.174802780151367,8.468708038330078,1889.3082275390625
8.913885116577148,86.76000213623047,1000.0,8.0,1.272990107536316,0.010128794237971306,10.0,0.9990538954734802,0.9990538954734802,0.9990538954734802,0.017301535233855247,0.00025781249860301614,0.8645219802856445,144000.0,-0.010355361737310886,-0.0020674439147114754,0.05698961764574051,0.020224060863256454,0.005135547369718552,0.5538605451583862,76.96728515625,4.3483171463012695,4.170676231384277,8.519010543823242,1878.1524658203125
11.005636215209961,85.0199966430664,1000.0,9.0,1.2482800483703613,0.010129005648195744,10.0,0.999962329864502,0.999962329864502,0.999962329864502,0.016996178776025772,0.00025312500656582415,0.8436718583106995,160000.0,-0.011333948001265526,-0.0009785862639546394,0.14312893152236938,0.018331164494156837,-0.001892896369099617,0.6379979252815247,85.51958465576172,4.405062675476074,4.142141342163086,8.547228813171387,1871.9517822265625
