Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Misc/Alpha,Misc/FinalStepNorm,Misc/gradient_norm,Misc/xHx,Misc/H_inv_g,Misc/AcceptanceStep,Misc/cost_gradient_norm,Misc/A,Misc/B,Misc/q,Misc/r,Misc/s,Misc/Lambda_star,Misc/Nu_star,Misc/OptimCase
-0.32490119338035583,104.6500015258789,1000.0,0.0,1.4100621938705444,0.0001499070494901389,10.0,0.9995363354682922,0.999536395072937,0.999536395072937,0.00032787438249215484,0.0,0.9912174344062805,20000.0,-0.010362288914620876,-0.010362288914620876,5.340575981449547e-09,0.005565394647419453,0.005565394647419453,-0.006541612092405558,4.569616317749023,4.569616317749023,-0.14142422378063202,57.6430778503418,53.110443115234375,4.532491683959961,57.6429443359375,346.9635314941406,0.974967360496521,0.31761789321899414,0.09834939986467361,0.021040190011262894,0.27967801690101624,1.0,0.17802585661411285,0.021003806963562965,-61928.3046875,0.021040190011262894,0.001930606784299016,0.10244297981262207,0.0,0.4418489933013916,0.0
-0.45718175172805786,78.25,1000.0,1.0,1.4030189514160156,0.00016472238348796964,10.0,1.0005470514297485,1.000547170639038,1.000547170639038,0.0003869080974254757,0.0,0.9842979907989502,40000.0,-0.006248377729207277,0.004113911185413599,-6.866454960174906e-09,0.003962837625294924,-0.0016025570221245289,0.019265225157141685,1.9889150857925415,-2.580701231956482,0.4672398865222931,115.29830932617188,53.139408111572266,4.506134986877441,57.64554977416992,346.9478454589844,0.9167291522026062,0.2998671233654022,0.11303988099098206,0.023798396810889244,0.27444908022880554,1.0,0.1755094826221466,0.022232914343476295,-30754.845703125,0.023798396810889244,0.012013975530862808,0.09219881892204285,0.0,0.4657493829727173,0.0
-0.9127038717269897,56.040000915527344,1000.0,2.0,1.4012131690979004,0.00014155579265207052,10.0,1.0005906820297241,1.0005906820297241,1.0005906820297241,0.00041764715570025146,0.0,0.9825270175933838,60000.0,-0.004300734959542751,0.001947642769664526,9.918212917625624e-09,0.0031921647023409605,-0.0007706729229539633,-0.007049662992358208,1.1658684015274048,-0.8230466842651367,1.0329927206039429,173.03265380859375,53.17578887939453,4.5487494468688965,57.724544525146484,346.4730529785156,0.8249083161354065,0.2985825538635254,0.1347433477640152,0.029391279444098473,0.27224963903427124,1.0,0.15831948816776276,0.026148861274123192,-12435.9931640625,0.029391279444098473,0.015849502757191658,0.07747511565685272,0.0,0.5080820322036743,0.0
-1.2548421621322632,33.439998626708984,1000.0,3.0,1.40033757686615,0.000156545705976896,10.0,0.9995608329772949,0.9995608329772949,0.9995608329772949,0.0003105660725850612,0.0,0.9816012382507324,80000.0,-0.005189239513128996,-0.0008885045535862446,6.103515470812226e-09,0.0041719102300703526,0.000979745527729392,-0.016631223261356354,1.0469200611114502,-0.11894834041595459,2.4012222290039062,230.86285400390625,53.317684173583984,4.502605438232422,57.82029724121094,345.8992919921875,0.778722882270813,0.32851964235305786,0.13372690975666046,0.03298100829124451,0.29144442081451416,1.0,0.11165252327919006,0.03208906948566437,-1403.8685302734375,0.03298100829124451,0.006727349944412708,0.050740182399749756,0.0,0.6278254985809326,0.0
-1.5392547845840454,17.3799991607666,1000.0,4.0,1.4001086950302124,0.00022030549007467926,10.0,0.9999009966850281,0.9999009966850281,0.9999009966850281,6.999186734901741e-05,0.0,0.9813511967658997,100000.0,-0.023863300681114197,-0.0186740611679852,-1.5258788677030566e-09,0.003374780062586069,-0.0007971301674842834,-0.03260214999318123,0.5029051303863525,-0.5440149307250977,1.6041630506515503,289.03369140625,53.28655242919922,4.874585151672363,58.16115951538086,343.8721008300781,0.6123431921005249,0.2005150467157364,0.20624688267707825,0.053338415920734406,0.3274553418159485,1.0,0.0929156169295311,0.053297530859708786,-2355.7294921875,0.053338415920734406,-0.001003854675218463,0.024647947400808334,1.6330711841583252,0.0,3.0
-0.8298375010490417,57.91999816894531,1000.0,5.0,1.3858612775802612,0.00015396761591546237,10.0,1.0007156133651733,1.0007156133651733,1.0007156133651733,0.0005059869145043194,0.0,0.9675297737121582,120000.0,-0.014580007642507553,0.009283293038606644,-2.2888182460434336e-09,0.005822547245770693,0.0024477671831846237,-0.05513313040137291,2.0541348457336426,1.55122971534729,2.806676149368286,346.8638916015625,53.298702239990234,4.520966053009033,57.81967544555664,345.90301513671875,0.8407288789749146,0.30905622243881226,0.12761178612709045,0.02829553745687008,0.2829130291938782,1.0,0.2127494364976883,0.027877092361450195,-8022.7021484375,0.02829553745687008,-0.007518274709582329,0.13508211076259613,0.0,0.38478314876556396,0.0
-0.3287162482738495,94.22000122070312,1000.0,6.0,1.3672046661376953,0.00015908291970845312,10.0,1.0001899003982544,1.000190019607544,1.000190019607544,0.00013430796389002353,0.0,0.9496546387672424,140000.0,-0.009928323328495026,0.0046516843140125275,3.051757735406113e-09,0.00448741065338254,-0.001335136592388153,-0.09315548092126846,2.7479915618896484,0.6938567161560059,3.2474749088287354,404.716552734375,53.232852935791016,4.61022424697876,57.84308624267578,345.7630310058594,0.8533464074134827,0.2904180586338043,0.12471488863229752,0.02746497094631195,0.28417304158210754,1.0,0.3009674847126007,0.026099298149347305,-25771.568359375,0.02746497094631195,0.015934349969029427,0.18591824173927307,0.0,0.3279849886894226,0.0
-0.2384505420923233,87.08000183105469,1000.0,7.0,1.3597464561462402,0.00017022703832481056,10.0,0.9997532963752747,0.9997533559799194,0.9997533559799194,0.00017443174147047102,0.0,0.9425449967384338,160000.0,-0.012646013870835304,-0.0027176905423402786,3.814697002724188e-09,0.004805925767868757,0.0003185151144862175,-0.02111191116273403,2.484423875808716,-0.2635676860809326,6.092678070068359,462.3854064941406,53.15926742553711,4.500273704528809,57.659549713134766,346.8636169433594,0.8339823484420776,0.29337796568870544,0.13644364476203918,0.028755182400345802,0.2833312749862671,1.0,0.2477426677942276,0.02854686789214611,-24613.96484375,0.028755182400345802,0.005711122415959835,0.15657465159893036,0.0,0.35739976167678833,0.0
-0.05022764205932617,52.63999938964844,1000.0,8.0,1.3529046773910522,0.00019615606288425624,10.0,1.0007749795913696,1.0007750988006592,1.0007750988006592,0.0005480214022099972,0.0,0.9361953735351562,180000.0,-0.01510690152645111,-0.0024608876556158066,6.103515470812226e-09,0.005847861524671316,0.001041935756802559,-0.04243893921375275,1.291813850402832,-1.1926100254058838,5.188314914703369,520.4119873046875,53.433799743652344,4.582886695861816,58.016693115234375,344.7283630371094,0.7981604933738708,0.28370845317840576,0.14286254346370697,0.031394198536872864,0.2956514358520508,1.0,0.21849343180656433,0.030874494463205338,-7398.8896484375,0.031394198536872864,-0.007325412705540657,0.10325433313846588,0.0,0.44010958075523376,0.0
0.030538415536284447,21.959999084472656,1000.0,9.0,1.3469597101211548,0.00020140553533565253,10.0,1.0005754232406616,1.0005754232406616,1.0005754232406616,0.00040685757994651794,0.0,0.930679976940155,200000.0,-0.017288144677877426,-0.0021812431514263153,-4.959106458812812e-09,0.004423934035003185,-0.0014239274896681309,-0.04037197679281235,0.9386168122291565,-0.35319703817367554,4.194248199462891,578.136474609375,53.31776809692383,4.397576332092285,57.71535110473633,346.52825927734375,0.803085446357727,0.24509000778198242,0.13275046646595,0.031010325998067856,0.305185467004776,1.0,0.14223158359527588,0.030532728880643845,-262.5797424316406,0.031010325998067856,0.004099750891327858,0.035192735493183136,1.2451975345611572,0.0,3.0
0.3148229420185089,28.559999465942383,1000.0,10.0,1.3421354293823242,0.00018788942543324083,10.0,0.9998224377632141,0.9998224973678589,0.9998224973678589,0.00012551332474686205,0.0,0.9263401031494141,220000.0,-0.007590067572891712,0.009698077104985714,-3.051757735406113e-09,0.004960528574883938,0.0005365945398807526,-0.034903384745121,1.484394907951355,0.5457780957221985,5.673089981079102,636.1026000976562,53.45256805419922,4.503668785095215,57.95624542236328,345.0879211425781,0.773633599281311,0.28918251395225525,0.12309930473566055,0.03341636434197426,0.3520863652229309,1.0,0.1823890060186386,0.03313411399722099,-194.91485595703125,0.03341636434197426,0.004283728543668985,0.06501451134681702,0.0,0.5546382665634155,0.0
0.935984194278717,34.880001068115234,1000.0,11.0,1.3323906660079956,0.0001518351782578975,10.0,0.9993727803230286,0.9993728399276733,0.9993728399276733,0.00044346912181936204,0.0,0.9176239371299744,240000.0,-0.00779973017051816,-0.00020966259762644768,-1.602172794434864e-08,0.006564515642821789,0.001603987067937851,0.019826436415314674,1.428625464439392,-0.05576944351196289,3.9983129501342773,693.8677368164062,53.29396438598633,4.461516380310059,57.755489349365234,346.2874450683594,0.8600631356239319,0.3072569966316223,0.14510369300842285,0.027037663385272026,0.2664174735546112,1.0,0.18546214699745178,0.02691098488867283,-1269.68212890625,0.027037663385272026,0.003120731096714735,0.07687976956367493,0.0,0.5100454688072205,0.0
0.544871985912323,29.760000228881836,1000.0,12.0,1.3294099569320679,0.0001729279465507716,10.0,1.0012089014053345,1.001209020614624,1.001209020614624,0.0008548504556529224,0.0,0.9149513244628906,260000.0,-0.001012784312479198,0.006786945858038962,3.051757735406113e-09,0.004659558180719614,-0.0019049574621021748,-0.05071995407342911,0.8229243159294128,-0.6057011485099792,2.862917423248291,751.8502807617188,53.345096588134766,4.627918243408203,57.9730224609375,344.9880676269531,0.8913534879684448,0.29870063066482544,0.12232567369937897,0.025172706693410873,0.27822160720825195,1.0,0.09853102266788483,0.023366734385490417,-923.9089965820312,0.025172706693410873,0.006654927507042885,0.024523088708519936,0.0,0.9030822515487671,0.0
0.11008892953395844,8.34000015258789,1000.0,13.0,1.3319603204727173,0.00021601638582069427,10.0,1.0003458261489868,1.0003459453582764,1.0003459453582764,0.00024462034343741834,0.0,0.9171483516693115,280000.0,-0.014431639574468136,-0.013418855261988938,3.051757735406113e-09,0.006537908688187599,0.0018783505074679852,-0.018023496493697166,0.6688877940177917,-0.1540365219116211,3.450437545776367,809.9119262695312,53.44221878051758,4.60980224609375,58.05202865600586,344.5185546875,0.975866436958313,0.23808950185775757,0.12125012278556824,0.021001437678933144,0.24397754669189453,1.0,0.10537058860063553,0.020190658047795296,-13604.4794921875,0.021001437678933144,0.004067103378474712,0.020401742309331894,1.0247304439544678,0.0,3.0
1.007060170173645,15.819999694824219,1000.0,14.0,1.3293781280517578,0.00020655166008509696,10.0,0.9991042613983154,0.9991042613983154,0.9991042613983154,0.0006333828205242753,0.0,0.9146783947944641,300000.0,-0.016958795487880707,-0.002527155913412571,6.484984993448961e-09,0.009378626011312008,0.0028407173231244087,0.09823613613843918,0.8683653473854065,0.19947755336761475,4.098785877227783,867.7258911132812,53.33765411376953,4.466540813446045,57.80420684814453,345.99560546875,0.8899899125099182,0.24454493820667267,0.13214468955993652,0.025249900296330452,0.2747727036476135,1.0,0.1996082216501236,0.024906499311327934,-1154.69384765625,0.025249900296330452,-0.005006181076169014,0.07298119366168976,1.1236082315444946,0.0,3.0
2.4877476692199707,32.720001220703125,1000.0,15.0,1.32631254196167,0.0001947452692547813,10.0,1.0000540018081665,1.000054121017456,1.000054121017456,3.82695252483245e-05,0.0,0.9118254780769348,320000.0,-0.009241916239261627,0.00771687924861908,1.602172794434864e-08,0.007874450646340847,-0.0015041753649711609,0.13399428129196167,1.3300361633300781,0.46167081594467163,4.681148052215576,925.544189453125,53.280853271484375,4.527727127075195,57.80858612060547,345.9693603515625,0.9813446402549744,0.2819420397281647,0.12051176279783249,0.020767617970705032,0.24416229128837585,1.0,0.23811987042427063,0.020343879237771034,-540.0517578125,0.020767617970705032,0.006838186644017696,0.1103527620434761,0.0,0.42571932077407837,0.0
2.8653182983398438,38.02000045776367,1000.0,16.0,1.3230541944503784,0.0001876813475973904,10.0,1.000299334526062,1.000299334526062,1.000299334526062,0.00021163337805774063,0.0,0.9091216921806335,340000.0,-0.0017321864143013954,0.007509729824960232,1.0681151962899094e-08,0.007502926979213953,-0.000371523667126894,0.10573215037584305,1.1405341625213623,-0.18950200080871582,3.797598123550415,983.346435546875,53.29024887084961,4.502140522003174,57.792396545410156,346.0662841796875,0.8113229274749756,0.2750798463821411,0.1818704903125763,0.030383817851543427,0.27742308378219604,1.0,0.19231972098350525,0.027775976806879044,-2756.343505859375,0.030383817851543427,0.012664361856877804,0.061501458287239075,0.0,0.5702590942382812,0.0
